2013-04-19 13:24:48,075,1366403088.076000,37.80, 39.60, 4.86
2013-04-19 13:24:49,119,1366403089.120000,37.70, 40.20, 4.54
2013-04-19 13:24:50,168,1366403090.169000,37.60, 39.30, 4.48
2013-04-19 13:24:51,216,1366403091.216000,37.20, 39.00, 4.45
2013-04-19 13:24:52,259,1366403092.260000,36.80, 38.40, 4.43
2013-04-19 13:24:53,303,1366403093.304000,36.30, 37.80, 4.42
2013-04-19 13:24:54,354,1366403094.354000,35.70, 36.90, 4.41
2013-04-19 13:24:55,407,1366403095.407000,35.20, 36.30, 4.41
2013-04-19 13:24:56,450,1366403096.451000,34.60, 35.70, 4.40
2013-04-19 13:24:57,494,1366403097.495000,34.00, 35.10, 4.40
2013-04-19 13:24:58,539,1366403098.539000,33.30, 34.50, 4.40
2013-04-19 13:24:59,582,1366403099.583000,32.70, 33.90, 4.39
2013-04-19 13:25:00,627,1366403100.627000,32.10, 33.00, 4.39
2013-04-19 13:25:01,671,1366403101.671000,31.50, 32.70, 4.39
2013-04-19 13:25:02,714,1366403102.715000,30.90, 31.80, 4.39
2013-04-19 13:25:03,763,1366403103.764000,30.30, 31.80, 4.39
2013-04-19 13:25:04,808,1366403104.808000,29.70, 30.60, 4.38
2013-04-19 13:25:05,851,1366403105.852000,29.10, 30.00, 4.39
2013-04-19 13:25:06,895,1366403106.896000,28.50, 29.40, 4.38
2013-04-19 13:25:07,940,1366403107.940000,28.00, 28.80, 4.38
2013-04-19 13:25:08,983,1366403108.984000,27.40, 28.50, 4.38
2013-04-19 13:25:10,028,1366403110.028000,26.80, 27.60, 4.38
2013-04-19 13:25:11,072,1366403111.073000,26.30, 27.00, 4.38
2013-04-19 13:25:12,117,1366403112.117000,25.70, 26.40, 4.38
2013-04-19 13:25:13,161,1366403113.162000,25.20, 25.80, 4.38
2013-04-19 13:25:14,206,1366403114.206000,24.70, 25.20, 4.38
2013-04-19 13:25:15,250,1366403115.250000,24.10, 24.90, 4.38
2013-04-19 13:25:16,293,1366403116.294000,23.60, 24.60, 4.38
2013-04-19 13:25:17,342,1366403117.342000,23.10, 24.60, 4.38
2013-04-19 13:25:18,385,1366403118.386000,22.60, 23.40, 4.37
2013-04-19 13:25:19,430,1366403119.430000,22.10, 23.10, 4.38
2013-04-19 13:25:20,473,1366403120.474000,21.60, 22.50, 4.38
2013-04-19 13:25:21,517,1366403121.518000,21.10, 21.90, 4.37
2013-04-19 13:25:22,562,1366403122.562000,20.60, 21.30, 4.37
2013-04-19 13:25:23,605,1366403123.606000,20.20, 21.00, 4.37
2013-04-19 13:25:24,650,1366403124.650000,19.70, 20.40, 4.37
2013-04-19 13:25:25,694,1366403125.694000,19.20, 19.80, 4.37
2013-04-19 13:25:26,737,1366403126.738000,18.80, 19.50, 4.37
2013-04-19 13:25:27,782,1366403127.782000,18.30, 19.20, 4.37
2013-04-19 13:25:28,825,1366403128.826000,17.90, 18.90, 4.37
2013-04-19 13:25:29,869,1366403129.870000,17.40, 18.60, 4.37
2013-04-19 13:25:30,914,1366403130.915000,17.00, 18.00, 4.37
2013-04-19 13:25:31,959,1366403131.959000,16.50, 17.40, 4.37
2013-04-19 13:25:33,003,1366403133.003000,16.10, 17.40, 4.37
2013-04-19 13:25:34,046,1366403134.047000,15.70, 16.50, 4.36
2013-04-19 13:25:35,091,1366403135.091000,15.30, 16.20, 4.37
2013-04-19 13:25:36,134,1366403136.135000,14.90, 15.90, 4.37
2013-04-19 13:25:37,178,1366403137.179000,14.50, 15.30, 4.36
2013-04-19 13:25:38,223,1366403138.223000,14.10, 15.00, 4.37
2013-04-19 13:25:39,266,1366403139.267000,13.70, 14.70, 4.36
2013-04-19 13:25:40,311,1366403140.311000,13.30, 14.40, 4.36
2013-04-19 13:25:41,355,1366403141.355000,12.90, 13.80, 4.36
2013-04-19 13:25:42,398,1366403142.399000,12.50, 13.50, 4.36
2013-04-19 13:25:43,443,1366403143.443000,12.10, 12.90, 4.36
2013-04-19 13:25:44,486,1366403144.487000,11.70, 12.60, 4.36
2013-04-19 13:25:45,530,1366403145.531000,11.40, 12.30, 4.36
2013-04-19 13:25:46,575,1366403146.575000,11.00, 12.00, 4.36
2013-04-19 13:25:47,618,1366403147.619000,10.60, 11.70, 4.36
2013-04-19 13:25:48,664,1366403148.664000,10.30, 11.40, 4.36
2013-04-19 13:25:49,707,1366403149.708000,9.90, 10.80, 4.36
2013-04-19 13:25:50,752,1366403150.752000,9.60, 10.50, 4.36
2013-04-19 13:25:51,796,1366403151.796000,9.20, 10.20, 4.36
2013-04-19 13:25:52,839,1366403152.840000,8.90, 9.90, 4.36
2013-04-19 13:25:53,884,1366403153.884000,8.50, 9.60, 4.36
2013-04-19 13:25:54,927,1366403154.928000,8.20, 9.00, 4.36
2013-04-19 13:25:55,976,1366403155.977000,7.80, -1.80, 4.36
2013-04-19 13:25:57,020,1366403157.021000,7.50, 8.70, 4.36
2013-04-19 13:25:58,065,1366403158.065000,7.20, 8.10, 4.36
2013-04-19 13:25:59,108,1366403159.109000,6.80, 8.10, 4.36
2013-04-19 13:26:00,153,1366403160.153000,6.50, 7.50, 4.36
2013-04-19 13:26:01,197,1366403161.197000,6.20, 7.20, 4.36
2013-04-19 13:26:02,240,1366403162.241000,5.90, 6.90, 4.36
2013-04-19 13:26:03,285,1366403163.285000,5.60, 6.60, 4.36
2013-04-19 13:26:04,328,1366403164.329000,5.20, 6.30, 4.36
2013-04-19 13:26:05,374,1366403165.374000,4.90, 6.00, 4.36
2013-04-19 13:26:06,417,1366403166.418000,4.60, 6.00, 4.36
2013-04-19 13:26:07,461,1366403167.462000,4.30, 5.40, 4.36
2013-04-19 13:26:08,506,1366403168.506000,4.00, 5.10, 4.36
2013-04-19 13:26:09,549,1366403169.550000,3.70, 5.10, 4.36
2013-04-19 13:26:10,594,1366403170.594000,3.40, 4.80, 4.35
2013-04-19 13:26:11,638,1366403171.638000,3.10, 4.20, 4.36
2013-04-19 13:26:12,681,1366403172.682000,2.90, 4.20, 4.35
2013-04-19 13:26:13,726,1366403173.726000,2.60, 3.60, 4.35
2013-04-19 13:26:14,769,1366403174.770000,2.30, 3.60, 4.36
2013-04-19 13:26:15,813,1366403175.814000,2.00, 3.00, 4.35
2013-04-19 13:26:16,858,1366403176.858000,1.70, 3.00, 4.35
2013-04-19 13:26:17,901,1366403177.902000,1.40, 2.70, 4.35
2013-04-19 13:26:18,946,1366403178.946000,1.20, 2.40, 4.35
2013-04-19 13:26:19,990,1366403179.990000,0.90, 2.10, 4.35
2013-04-19 13:26:21,033,1366403181.034000,0.60, 2.10, 4.35
2013-04-19 13:26:22,078,1366403182.078000,0.40, 1.50, 4.35
2013-04-19 13:26:23,122,1366403183.123000,0.10, 1.50, 4.35
2013-04-19 13:26:24,167,1366403184.167000,-0.20, 0.90, 4.35
2013-04-19 13:26:25,210,1366403185.211000,-0.40, 0.90, 4.35
2013-04-19 13:26:26,255,1366403186.255000,-0.70, 0.90, 4.35
2013-04-19 13:26:27,299,1366403187.299000,-0.90, 0.30, 4.35
2013-04-19 13:26:28,342,1366403188.343000,-1.20, 0.30, 4.35
2013-04-19 13:26:29,387,1366403189.387000,-1.50, -0.30, 4.35
2013-04-19 13:26:30,430,1366403190.431000,-1.70, 17.70, 4.35
2013-04-19 13:26:31,480,1366403191.480000,-1.90, -1.80, 4.35
2013-04-19 13:26:32,523,1366403192.524000,-2.20, -0.90, 4.35
2013-04-19 13:26:33,568,1366403193.568000,-2.40, -1.20, 4.35
2013-04-19 13:26:34,611,1366403194.612000,-2.70, -1.20, 4.35
2013-04-19 13:26:35,655,1366403195.656000,-2.90, -1.50, 4.35
2013-04-19 13:26:36,700,1366403196.700000,-3.20, -1.50, 4.35
2013-04-19 13:26:37,743,1366403197.744000,-3.40, -2.10, 4.35
2013-04-19 13:26:38,788,1366403198.788000,-3.60, -2.40, 4.35
2013-04-19 13:26:39,832,1366403199.832000,-3.90, -2.40, 4.35
2013-04-19 13:26:40,877,1366403200.877000,-4.10, -2.70, 4.35
2013-04-19 13:26:41,921,1366403201.921000,-4.30, -3.00, 4.35
2013-04-19 13:26:42,964,1366403202.965000,-4.50, -3.00, 4.34
2013-04-19 13:26:44,009,1366403204.009000,-4.80, -3.30, 4.35
2013-04-19 13:26:45,052,1366403205.053000,-5.00, -3.60, 4.35
2013-04-19 13:26:46,096,1366403206.097000,-5.20, -3.60, 4.34
2013-04-19 13:26:47,141,1366403207.141000,-5.40, -3.90, 4.35
2013-04-19 13:26:48,184,1366403208.185000,-5.60, -4.20, 4.35
2013-04-19 13:26:49,229,1366403209.229000,-5.80, -4.50, 4.34
2013-04-19 13:26:50,273,1366403210.273000,-6.10, -4.50, 4.35
2013-04-19 13:26:51,316,1366403211.317000,-6.30, -4.80, 4.35
2013-04-19 13:26:52,361,1366403212.361000,-6.50, -4.80, 4.34
2013-04-19 13:26:53,404,1366403213.405000,-6.70, -5.40, 4.34
2013-04-19 13:26:54,448,1366403214.449000,-6.90, -5.40, 4.35
2013-04-19 13:26:55,493,1366403215.493000,-7.10, -5.70, 4.34
2013-04-19 13:26:56,536,1366403216.537000,-7.30, -5.70, 4.34
2013-04-19 13:26:57,581,1366403217.581000,-7.50, -6.00, 4.35
2013-04-19 13:26:58,625,1366403218.626000,-7.70, -6.00, 4.34
2013-04-19 13:26:59,670,1366403219.670000,-7.90, -6.60, 4.34
2013-04-19 13:27:00,713,1366403220.714000,-7.90, -6.60, 4.34
2013-04-19 13:27:01,757,1366403221.758000,-8.30, -6.60, 4.34
2013-04-19 13:27:02,802,1366403222.802000,-8.50, -6.90, 4.34
2013-04-19 13:27:03,845,1366403223.846000,-8.70, -7.20, 4.34
2013-04-19 13:27:04,890,1366403224.890000,-8.80, -7.20, 4.34
2013-04-19 13:27:05,934,1366403225.934000,-9.00, -7.50, 4.34
2013-04-19 13:27:06,977,1366403226.978000,-9.20, -7.80, 4.34
2013-04-19 13:27:08,022,1366403228.022000,-9.40, -7.80, 4.34
2013-04-19 13:27:09,056,1366403229.057000,-9.60, -8.10, 4.34
2013-04-19 13:27:10,084,1366403230.084000,-9.80, -8.40, 4.34
2013-04-19 13:27:11,131,1366403231.131000,-10.00, -8.40, 4.34
2013-04-19 13:27:12,163,1366403232.163000,-10.10, -8.40, 4.34
2013-04-19 13:27:13,197,1366403233.198000,-10.30, -8.70, 4.34
2013-04-19 13:27:14,234,1366403234.235000,-10.50, -8.70, 4.34
2013-04-19 13:27:15,275,1366403235.275000,-10.70, -9.00, 4.34
2013-04-19 13:27:16,313,1366403236.314000,-10.80, -9.30, 4.34
2013-04-19 13:27:17,357,1366403237.357000,-11.00, -9.30, 4.34
2013-04-19 13:27:18,404,1366403238.404000,-11.20, -9.60, 4.34
2013-04-19 13:27:19,459,1366403239.459000,-11.30, -9.60, 4.34
